artist_id,artist_name,artist_role,nationality,gender,birth_year,birth_place,death_year,death_place,wiki,ulan
, Robert Mapplethorpe,,American,,1947,,1989,"New York City (New York state, United States)",,
, Jo Baer,,American,,,,,,,
, Franz Ackermann,,German,,1963,,,,,
, Franz Ackermann,,German,,1963,,,,,
, Franz Ackermann,,German,,1963,,,,,
, Franz Ackermann,,German,,1963,,,,,
, Franz Ackermann,,German,,1963,,,,,
, Franz Ackermann,,German,,1963,,,,,
, Franz Ackermann,,German,,1963,,,,,
, Franz Ackermann,,German,,1963,,,,,
, Franz Ackermann,,German,,1963,,,,,
, Franz Ackermann,,German,,1963,,,,,
, Franz Ackermann,,German,,1963,,,,,
, Franz Ackermann,,German,,1963,,,,,
, unknown Chinese,,Chinese,,,,,,,
, Cesare|Ponzio Casati,designer|designer,Italian|Italian,,1936,,,|,,
, Cesare|Ponzio Casati,designer|designer,Italian|Italian,,1936,,,|,,
, Cesare|Ponzio Casati,designer|designer,Italian|Italian,,1936,,,|,,
, Cesare|Ponzio Casati,designer|designer,Italian|Italian,,1936,,,|,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, Augustus Welby Northmore|Hardman Pugin,designer|manufacturer,British|Scottish,,1812,,1852,"Ramsgate (Kent, England, United Kingdom)|",,
, Alfred Ivory,,British,,1856,,1882,,,
, Alfred Ivory,,British,,1856,,1882,,,
, Christopher|Watcombe Pottery Dresser,designer|manufacturer,British|,,1834,,1904,|,,
, Christopher|Brownfield Dresser,designer|manufacturer,British|,,1834,,1904,|,,
, Christopher|Old Hall Earthenware Company Limited Dresser,designer|manufacturer,British|British,,1834,,1904,|,,
, Christopher|Old Hall Earthenware Company Limited Dresser,designer|manufacturer,British|British,,1834,,1904,|,,
, Christopher|Old Hall Earthenware Company Limited Dresser,designer|manufacturer,British|British,,1834,,1904,|,,
, Christopher|Ault Pottery Dresser,designer|manufacturer,British|,,1834,,1904,|,,
, Eugène Atget,,French,,1857,,1927,Paris,,
, unknown American,,American,,,,,,,
, Eugène Atget,,French,,1857,,1927,Paris,,
, Charles|Green Aldridge,|,English|English,,,,,|,,
, unknown English,,English,,,,,,,
, unknown English,,English,,,,,,,
, Alex Katz,,American,,1927,,,,,
, Eugène Atget,,French,,1857,,1927,Paris,,
, Clive|Heal & Son Ltd. Latimer,designer|manufacturer,British|British,,,,,|,,
, Henry Roderick Newman,,American,,1838,,1912,"Florence, Italy",,
, André Lhote,,French,,1885,,1962,"Paris (Ville de Paris department, Ile-de-France, France)",,
, Vassily Kandinsky,,Russian,,1866,,1944,"Neuilly-sur-Seine (Hauts-de-Seine department, Ile-de-France, France)",,
, Eugène Atget,,French,,1857,,1927,Paris,,
, Eugène Atget,,French,,1857,,1927,Paris,,
, Eugène Atget,,French,,1857,,1927,Paris,,
, Eugène Atget,,French,,1857,,1927,Paris,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown English,,English,,,,,,,
, unknown,,undetermined,,,,,,,
, unknown,,undetermined,,,,,,,
, unknown,,undetermined,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, Lewis.Tsurumaki.Lewis,architects,American,,1997,,,,,
, Lewis.Tsurumaki.Lewis,architects,American,,1997,,,,,
, Lewis.Tsurumaki.Lewis,architects,American,,1997,,,,,
, Lewis.Tsurumaki.Lewis,architects,American,,1997,,,,,
, Lewis.Tsurumaki.Lewis,architects,American,,1997,,,,,
, Lewis.Tsurumaki.Lewis,architects,American,,1997,,,,,
, Lewis.Tsurumaki.Lewis,architects,American,,1997,,,,,
, Zao Wou-Ki,,French,,1921,,2013,Switzerland,,
, Marlene Dumas,,South African,,1953,,,,,
, Marlene Dumas,,South African,,1953,,,,,
, Marlene Dumas,,South African,,1953,,,,,
, Marlene Dumas,,South African,,1953,,,,,
, Marlene Dumas,,South African,,1953,,,,,
, Baga culture unknown Guinean,,Guinean,,,,,,,
, Cantagalli Workshop,manufacturer,Italian,,1878,,1900,,,
, Cantagalli Workshop,manufacturer,Italian,,1878,,1900,,,
, Cantagalli Workshop,manufacturer,Italian,,1878,,1900,,,
, unknown Italian,,Italian,,,,,,,
, Marie Laurencin,,French,,1885,,1956,,,
, Elihu Vedder,,American,,1836,,1923,"Rome (Roma province, Lazio, Italy)",,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,attributed to,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese|Yen Chung San,painter|,Chinese|Chinese,,,,,|,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, Peter|Meure Archambo,|,English|English,,1721,,1768,|,,
, unknown Asian,,Asian,,,,,,,
, unknown Asian,,Asian,,,,,,,
, unknown Asian,,Asian,,,,,,,
, unknown Asian,,Asian,,,,,,,
, unknown Asian,,Asian,,,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Ricci Albenda,,American,,1966,,,,,
, Rachel Harrison,,American,,1966,,,,,
, Lee Amino,,American,,1911,,1989,,,
, John Bock,,German,,1965,,,,,
, Mark Manders,,Dutch,,1968,,,,,
, Peter Doig,,Scottish,,1959,,,,,
, Josef M. Olbrich,,Austrian,,1867,,1908,"Düsseldorf district (North Rhine-Westphalia, Germany)",,
, Peter Behrens,,German,,1868,,1940,,,
, Bruno Paul,,German,,1874,,1968,,,
, Edward Coley Burne-Jones,,British,,1833,,1898,London,,
, Edward Coley Burne-Jones,,British,,1833,,1898,London,,
, Shiro|Ishimaru Co. Kuramata,designer|manufacturer,Japanese|Japanese,,1934,,1991,|,,
, Marcel|Droog Design|Cappellini S.p.A. Wanders,designer|design collaborative|manufacturer,Dutch|Dutch|Italian,,1963,,,||,,
, Charles K. Archer,photographer,American,,1885,,1969,,,
, Jim Dine,,American,,1935,,,,,
, Gilbert and George,,British,,1967,,,,,
, Ellsworth Kelly,,American,,1923,,2015,"Spencertown, New York",,
, Kenneth Noland,,American,,1924,,2010,"Port Clyde (Knox county, Maine, United states)",,
, Claes Oldenburg,,American,,1929,,,,,
, Ad Reinhardt,,American,,1913,,1967,"New York City (New York state, United States)",,
, Charles G. Shaw,,American,,1892,,1974,"New York, NY",,
, Richard P. Stankiewicz,,American,,1922,,1983,"Worthington, MA",,
, Beatriz Milhazes,,Brazilian,,1960,,,,,
, Giles Bettison,,Australian,,1966,,,,,
, Sonja Blomdahl,,American,,1952,,,,,
, Zoltan Bohus,,Hungarian,,1941,,,,,
, John Brekke,,American,,1955,,,,,
, Brian Brenno,,American,,1958,,,,,
, Jose Chardiet,,American,,1956,,,,,
, Dale Chihuly,,American,,1941,,,,,
, Dale Chihuly,,American,,1941,,,,,
, Dale Chihuly,,American,,1941,,,,,
, Carol Cohen,,American,,1939,,,,,
, Fritz Dreisbach,,American,,1941,,,,,
, Michael Glancy,,American,,1950,,,,,
, Pavel Hlava,,Czech,,1924,,2003,,,
, Petr Hora,,Czech,,1949,,,,,
, Sidney Hutter,,American,,1954,,,,,
, Richard Jolley,,American,,1952,,,,,
, Richard Jolley,,American,,1952,,,,,
, K. William LeQuier,,American,,1953,,,,,
, Maria Lugossy,,Hungarian,,1950,,,,,
, Flora|Kirkpatrick Mace,|,American|American,,1949,,,|,,
, Dante Marioni,,American,,1964,,,,,
, Dante Marioni,,American,,1964,,,,,
, Robert Mickelsen,,American,,1951,,,,,
, William Morris,,American,,1957,,,,,
, Kathleen Mulcahy,,American,,1950,,,,,
, Matei Negreanu,,French,,1941,,,,,
, Mark Peiser,,American,,1938,,,,,
, Colin Reid,,British,,1953,,,,,
, Sibylle Peretti,,German,,1964,,,,,
, Colin Reid,,British,,1953,,,,,
, Richard Q. Ritter,,American,,1940,,,,,
, Ginny Ruffner,,American,,1952,,,,,
, Laura de Santillana,,Italian,,1955,,,,,
, Liubov Savelyeva,,Russian,,1940,,,,,
, Therman Statom,,American,,1953,,,,,
, Leah Wingfield,,American,,1957,,,,,
, Milon Townsend,,American,,1956,,,,,
, Steven Weinberg,,American,,1957,,,,,
, Czeslaw Zuber,,Polish,,1948,,,,,
, Robert|Hugus Lekawa Associates Registered Architects|Lekawa,architects|delineator|,|American|American,,1976,,1998,||,,
, Joseph W.|Hoone Hoone,architectural firm|architect|delineator,|American|,,1963,,1980,||,,
, Joseph W.|Hoone Hoone,architectural firm|architect|delineator,|American|,,1963,,1980,||,,
, Charles H.|Hoone Sorber & Hoone-Architects|Sorber,architect|delineator||,|American|American|,,,,,|||,,
, Joseph W.|Hoone Hoone,architectural firm|architect|delineator,|American|,,1963,,1980,||,,
, Charles H.|Hoone Sorber & Hoone-Architects|Sorber,architect|delineator||,|American|American|,,,,,|||,,
, Charles H.|Hoone Sorber & Hoone-Architects|Sorber,architect|delineator||,|American|American|,,,,,|||,,
, Robert|Markulin Lekawa Associates Registered Architects|Lekawa,architects|delineator|,|American|American,,1976,,1998,||,,
, Robert|Hugus Lekawa Associates Registered Architects|Lekawa,architects|delineator|,|American|American,,1976,,1998,||,,
, Robert|Markulin Lekawa Associates Registered Architects|Lekawa,architects|delineator|,|American|American,,1976,,1998,||,,
, Robert|Markulin Lekawa Associates Registered Architects|Lekawa,architects|delineator|,|American|American,,1976,,1998,||,,
, Robert|Markulin Lekawa Associates Registered Architects|Lekawa,architects|delineator|,|American|American,,1976,,1998,||,,
, Robert|Hugus Lekawa Associates Registered Architects|Lekawa,architects|delineator|,|American|American,,1976,,1998,||,,
, Joseph W.|Hoone Hoone,architectural firm|architect|delineator,|American|,,1963,,1980,||,,
, Robert|Hugus Lekawa Associates Registered Architects|Lekawa,architects|delineator|,|American|American,,1976,,1998,||,,
, Charles H.|Hoone Sorber & Hoone-Architects|Sorber,architect|delineator||,|American|American|,,,,,|||,,
, Charles H.|Hoone Sorber & Hoone-Architects|Sorber,architect|delineator||,|American|American|,,,,,|||,,
, Charles H.|Hoone Sorber & Hoone-Architects|Sorber,architect|delineator||,|American|American|,,,,,|||,,
, Joseph W.|Hoone Hoone,architectural firm|architect|delineator,|American|,,1963,,1980,||,,
, Tiffany & Co.,,American,,1837,,,,,
, Edward Zucca,,American,,1946,,,,,
, Clyde Hare,,American,,1927,,2009,"Pittsburgh, PA",,
, Luke Swank,,American,,1890,,1944,,,
, Luke Swank,,American,,1890,,1944,,,
, unknown Chinese,,Chinese,,,,,,,
, Frederick J. Osterling,,American,,1865,,1934,,,
, Leon Val Saint Lambert|Ledru,manufacturer|designer,Belgian|Belgian,,1825,,,|,,
, Charles|Val Saint Lambert Graffart,designer|manufacturer,Belgian|Belgian,,1873,,1967,|,,
, Leon Val Saint Lambert|Ledru,manufacturer|designer,Belgian|Belgian,,1825,,,|,,
, Egmont C.|Brookhart Arens,designer|designer|manufacturer,American|American|,,1889,,1966,||,,
, Enrique Chagoya,,Mexican,,1953,,,,,
, Richard Diebenkorn,,American,,1922,,1993,"Healdsburg, California",,
, Joan Miró,,Spanish,,1893,,1983,"Palma de Mallorca (Illes Balears province, Comunidad Autónoma de las Islas Baleares, Spain)",,
, Luke Swank,,American,,1890,,1944,,,
, unknown English|unknown Irish,possibly by|possibly by,English|Irish,,,,,|,,
, unknown Chinese,,Chinese,,,,,,,
, unknown Chinese,,Chinese,,,,,,,
, Clyde Hare,,American,,1927,,2009,"Pittsburgh, PA",,
, Charles Val Saint Lambert|Graffart,manufacturer|designer,Belgian|Belgian,,1825,,,|,,
, Galia Amsel,,British,,1967,,,,,
, Pierre Bayle,,French,,1945,,2005,,,
, Tessa Clegg,,British,,1946,,,,,
, Laura de Santillana,,Italian,,1955,,,,,
, Benjamin|Elliott Edols,|,Australian|Australian,,1967,,,|,,
, Mieke Groot,,Dutch,,1949,,,,,
, Philip|Guggisberg Baldwin,|,American|Swiss,,1947,,,|,,
, Petr Hora,,Czech,,1949,,,,,
, David Huchthausen,,American,,1951,,,,,
, Franz X. Holler,,German,,1950,,,,,
, Joel P. Myers,,American,,1934,,,,,
, Bruno Romanelli,,British,,1968,,,,,
, Gizela Sabokova,,Czech,,1952,,,,,
, Paul Schwieder,,Canadian,,1963,,,,,
, Carl van Hees,,Dutch,,1964,,,,,
, Dana Zamecnikova,,Czech,,1945,,,,,
, John McLaughlin,,American,,1898,,1976,,,
, Richard Artschwager,,American,,1924,,2013,,,
, Anri Sala,,Albanian,,1974,,,,,
, Jill Snyder,,American,,,,,,,
, Jill Snyder,,American,,,,,,,
, Jill Snyder,,American,,,,,,,
, Henry W.|Kouzan Dee,silversmiths|lacquerer,British|Japanese,,1823,,1896,|,,
, Richard Marquis,,American,,1945,,,,,
, Hans|Prag Rudniker Vollmer,designer|manufacturer,Austrian|Austrian,,1879,,1969,|,,
, Peter|Benedikt von Poschinger Kristallglasfabrik Oberzwieselau Behrens,designer|manufacturer,German|German,,1868,,1940,|,,
, Peter|Benedikt von Poschinger Kristallglasfabrik Oberzwieselau Behrens,designer|manufacturer,German|German,,1868,,1940,|,,
, Peter|Benedikt von Poschinger Kristallglasfabrik Oberzwieselau Behrens,designer|manufacturer,German|German,,1868,,1940,|,,
, Peter|Benedikt von Poschinger Kristallglasfabrik Oberzwieselau Behrens,designer|manufacturer,German|German,,1868,,1940,|,,
, Henry van de|Meissen Porcelain Manufactory Velde,designer|manufacturer,Belgian|German,,1863,,1957,"Zurich, Switzerland|",,
, Henry van de|Meissen Porcelain Manufactory Velde,designer|manufacturer,Belgian|German,,1863,,1957,"Zurich, Switzerland|",,
, Henry van de|Meissen Porcelain Manufactory Velde,designer|manufacturer,Belgian|German,,1863,,1957,"Zurich, Switzerland|",,
, Shoji Hamada,,Japanese,,1894,,1978,,,
, Shoji Hamada,,Japanese,,1894,,1978,,,
, Lawrence Alma-Tadema,,Dutch,,1836,,1912,"Wiesbaden (Darmstadt district, Hessen state, Germany)",,
, Thomas Pollock Anshutz,,American,,1851,,1912,Pennsylvania,,
, Bart Antony van der Leck,,Dutch,,1876,,1958,"Blaricum, Netherlands",,
, Henri Matisse,,French,,1869,,1954,"Nice (Alpes-Maritimes, Provence-Alpes-Côte d'Azur, France)",,
, Fujimori Shizuo,,Japanese,,1891,,1943,,,
, Fujimori Shizuo|Nakajima Jûtarô of Sôsaku-Hanga Club,artist|publisher,Japanese|Japanese,,1891,,1943,|,,
, Fujimori Shizuo|Nakajima Jûtarô of Sôsaku-Hanga Club,artist|publisher,Japanese|Japanese,,1891,,1943,|,,
, Fujimori Shizuo|Nakajima Jûtarô of Sôsaku-Hanga Club,artist|publisher,Japanese|Japanese,,1891,,1943,|,,
, Hanns Lautensack,,German,,1505,,1564,"Vienna (Wien state, Austria)",,
, Frencesco Master L. D.|Primaticcio,after|,French|Italian,,1535,,1556,"|Paris, France",,
, Samuel Mockbee,,American,,1944,,2001,,,
, Samuel Mockbee,,American,,1944,,2001,,,
, Samuel Mockbee,,American,,1944,,2001,,,
, Samuel Mockbee,,American,,1944,,2001,,,
, Samuel Mockbee,,American,,1944,,2001,,,
, Jacqueline Clipsham,,American,,1936,,,,,
, Aluminum Music Instrument Co. Inc.,,American,,1930,,,,,
, George|Memphis Sowden,designer|manufacturer,British|Italian,,1942,,,|,,
, Ed Paschke,,American,,1939,,2004,"Chicago, IL",,
, Philip Pearlstein,,American,,1924,,,,,
, Philip Pearlstein,,American,,1924,,,,,
, Mel Bochner,,American,,1940,,,,,
, Mel Bochner,,American,,1940,,,,,
, Mel Bochner,,American,,1940,,,,,
, Thomas Lawrence,,British,,1769,,1830," London (Greater London, England, United Kingdom)",,
, Reverend Matthew William Peters,,British,,1742,,1814,"Brasted Place, Kent, England",,
, Allen Jones,,English,,1937,,,,,
, Allen Jones,,English,,1937,,,,,
, Allen Jones,,English,,1937,,,,,
, Allen Jones,,English,,1937,,,,,
, Allen Jones,,English,,1937,,,,,
, Allen Jones,,English,,1937,,,,,
, Allen Jones,,English,,1937,,,,,
, William Turnbull,,English,,1922,,2012,"London (Greater London, England, United Kingdom)",,
, William Turnbull,,English,,1922,,2012,"London (Greater London, England, United Kingdom)",,
, William Turnbull,,English,,1922,,2012,"London (Greater London, England, United Kingdom)",,
, William Turnbull,,English,,1922,,2012,"London (Greater London, England, United Kingdom)",,
, William Turnbull,,English,,1922,,2012,"London (Greater London, England, United Kingdom)",,
, Johan Steinfort,,Swedish,,1740,,1795,,,
, Karel Appel,,Dutch,,1921,,2006,"Zurich (Zürich canton, Switzerland)",,
, Edward Ruscha,,American,,1937,,,,,
, Cufone,,undetermined,,,,,,,
, Mali unknown Bamana,,Bamana,,,,,,,
, Neo Rauch,,German,,1960,,,,,
, John D. Batten,,British,,,,,,,
, Ludwig Mies van der Rohe,,German,,1886,,1969,"Chicago, Illinois",,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, ARO (Architecture Research Office),,American,,1993,,,,,
, unknown German,,German,,,,,,,
, Tournai Porcelain Factory,,Belgian,,1751,,1850,,,
, Christian Holstad,,American,,1972,,,,,
, Christian Holstad,,American,,1972,,,,,
, Christian Holstad,,American,,1972,,,,,
, Christian Holstad,,American,,1972,,,,,
, Yasumasa Morimura,,Japanese,,1951,,,,,
, Vija Celmins,,American,,1938,,,,,
, Michael Hafftka,,American,,1953,,,,,
, Tomma Abts,,German,,1967,,,,,
, Paweł Althamer,,Polish,,1967,,,,,
, Michaël Borremans,,Belgian,,1963,,,,,
, Peter Doig,,Scottish,,1959,,,,,
, Koichiro Yamamoto,,Japanese,,1969,,,,,
, Gustave|Val Saint Lambert Serrurier-Bovy,designer|manufacturer,Belgian|Belgian,,1858,,1910,"Liège, Belgium|",,
, Stuart Davis,,American,,1892,,1964,New York City,,
, Josef Albers,,American,,1888,,1976,New Haven,,
, James L. Byars,,American,,1932,,1997,"Cairo (Al-Qa-hirah governorate, Urban, Egypt)",,
, James L. Byars,,American,,1932,,1997,"Cairo (Al-Qa-hirah governorate, Urban, Egypt)",,
, Martin Prekop,,American,,1940,,,,,
, Lurelle|Kensington Inc. Guild,designer|manufacturer,American|American,,1898,,1986,|,,
, Josef Albers,,American,,1888,,1976,New Haven,,
, Josef Albers,,American,,1888,,1976,New Haven,,
, Josef Albers,,American,,1888,,1976,New Haven,,
, Josef Albers,,American,,1888,,1976,New Haven,,
, Josef Albers,,American,,1888,,1976,New Haven,,
, Josef Albers,,American,,1888,,1976,New Haven,,
, Josef Albers,,American,,1888,,1976,New Haven,,
, Josef Albers,,American,,1888,,1976,New Haven,,
, Josef Albers,,American,,1888,,1976,New Haven,,
, Josef Albers,,American,,1888,,1976,New Haven,,
, Peter Voulkos,,American,,1924,,2002,"Bowling Green, Ohio",,
, unknown English,,English,,,,,,,
, unknown English,,English,,,,,,,
, Jun Kaneko,,American,,1942,,,,,
, Ken Price,,American,,1935,,2012,,,
, Ken Price,,American,,1935,,2012,,,
, unknown Dutch,,Dutch,,,,,,,
, unknown Flemish,,Flemish,,,,,,,
, unknown Flemish,,Flemish,,,,,,,
, unknown German,,German,,,,,,,
, unknown Flemish,,Flemish,,,,,,,
, unknown Spanish,,Spanish,,,,,,,
, unknown Scandinavian,,Scandinavian,,,,,,,
, unknown Dutch,,Dutch,,,,,,,
, unknown French,,French,,,,,,,
, unknown Dutch|unknown German,possibly by|possibly by,Dutch|German,,,,,|,,
, unknown Dutch,,Dutch,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, unknown Dutch,,Dutch,,,,,,,
, unknown Spanish,,Spanish,,,,,,,
, unknown Swedish,,Swedish,,,,,,,
, unknown French,,French,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, unknown French,,French,,,,,,,
, unknown French,,French,,,,,,,
, unknown French,,French,,,,,,,
, unknown French,,French,,,,,,,
, unknown German,,German,,,,,,,
, unknown French,,French,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, unknown French,,French,,,,,,,
, unknown British,,British,,,,,,,
, unknown British,,British,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, unknown British,,British,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, unknown British,,British,,,,,,,
, unknown British,,British,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, unknown Dutch,,Dutch,,,,,,,
, unknown French,,French,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, unknown French,,French,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, unknown French,,French,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, unknown German,,German,,,,,,,
, Staffordshire unknown English,,English,,,,,,,
, unknown French,,French,,,,,,,
, unknown French,,French,,,,,,,
, unknown French,,French,,,,,,,
, unknown French,,French,,,,,,,
, Fernando|Campana Campana,designer|designer|manufacturer,Brazilian|Brazilian|Brazilian,,1961,,,||,,
, Staffordshire unknown English,,English,,,,,,,
, unknown Spanish,,Spanish,,,,,,,
, unknown Spanish,,Spanish,,,,,,,
, unknown Spanish,,Spanish,,,,,,,
, unknown Spanish,,Spanish,,,,,,,
, unknown Spanish,,Spanish,,,,,,,
, unknown Spanish,,Spanish,,,,,,,
, Ikku Jippensha|Ikeda Eisen,author|illustrator,Japanese|Japanese,,1766,,1831,|,,
, Katsushika Hokusai|Yamada Issai|Okada Gunkyokudo (Kawachiya Mohei),publisher||,Japanese|Japanese|Japanese,,1760,,1849,"Tokyo, Kanto, Japan||",,
, unknown Japanese|Shibukawa (Seiemon)|Yasui (Kahei),publisher|publisher|,Japanese|Japanese|Japanese,,,,,||,,
, unknown Japanese,,Japanese,,,,,,,
, Moronobu Hishikawa,,Japanese,,1613,,1689,Japan,,
, Asahi Masahide,editor,Japanese,,1900,,1956,,,
, unknown Japanese,,Japanese,,,,,,,
, unknown Japanese|Kubota  Beisen,editor|,Japanese|Japanese,,,,,|,,
, unknown Japanese|Kubota  Beisen,editor|,Japanese|Japanese,,,,,|,,
, Maekawa Senpan|Yamaguchi Susumu|Azechi Umetaro|Fugaku Honsha,publisher|||,Japanese|Japanese|Japanese|Japanese,,1889,,1960,|||,,
, unknown Japanese,,Japanese,,,,,,,
, Maekawa Senpan,,Japanese,,1889,,1960,,,
, Maekawa Senpan,,Japanese,,1889,,1960,,,
, Keiko Hiratsuka Moore,,American,,1920,,,,,
, Edo unknown Japanese|Urukugataya,publisher|,Japanese|Japanese,,,,,|,,
, unknown Japanese,,Japanese,,,,,,,
, unknown Japanese,,Japanese,,,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Duane Michals,,American,,1932,,,,,
, Rachel Whiteread,,British,,1963,,,,,
, Josiah McElheny,,American,,1966,,,,,
, Kathy Butterly,,American,,1963,,,,,
, Kathy Butterly,,American,,1963,,,,,
, Minton & Co.,,British,,1793,,,,,
, Chun Liao,,Taiwanese,,1969,,,,,
, Gerhard Richter,,German,,1932,,,,,
, Stephen Buckley,,British,,1944,,,,,
, John Hoyland,,English,,1934,,2011,,,
, George Hoff,,American,,1735,,1816,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Walter Munhall,,American,,1901,,1993,,,
, Staffordshire unknown English,,English,,,,,,,
, unknown American,probably by,American,,,,,,,
, unknown American,probably by,American,,,,,,,
, unknown American,probably by,American,,,,,,,
, unknown American,probably by,American,,,,,,,
, unknown American,probably by,American,,,,,,,
, unknown American,probably by,American,,,,,,,
, unknown American,probably by,American,,,,,,,
, unknown American,probably by,American,,,,,,,
, unknown American,probably by,American,,,,,,,
, unknown American,probably by,American,,,,,,,
, unknown American,probably by,American,,,,,,,
, unknown American,probably by,American,,,,,,,
